Student_ID,Age,Gender,Education_Level,Course_Name,Time_Spent_on_Videos,Quiz_Attempts,Quiz_Scores,Forum_Participation,Assignment_Completion_Rate,Engagement_Level,Final_Exam_Score,Learning_Style,Feedback_Score,Dropout_Likelihood
S02696,25,Female,Undergraduate,Data Science,376,3,46,2,78,Medium,100,Kinesthetic,5,Yes
S02697,42,Male,Undergraduate,Python Basics,379,5,68,6,97,High,100,Visual,5,No
S02698,19,Female,Undergraduate,Machine Learning,316,2,52,3,75,Low,100,Auditory,5,Yes
S02699,31,Female,High School,Data Science,247,3,67,1,74,High,100,Auditory,5,No
S02700,34,Female,High School,Data Science,376,2,67,4,81,Medium,100,Visual,5,No
S02701,26,Male,High School,Python Basics,149,4,60,4,80,High,89,Auditory,5,No
S02702,20,Female,Postgraduate,Data Science,258,5,59,9,87,Low,100,Visual,4,Yes
S02703,31,Female,High School,Data Science,122,4,35,3,61,Medium,83,Visual,5,Yes
S02704,33,Male,Undergraduate,Data Science,229,2,61,6,89,High,91,Auditory,4,No
S02705,40,Female,Postgraduate,Data Science,364,1,55,6,78,Low,100,Reading/Writing,5,Yes
S02706,46,Female,Undergraduate,Machine Learning,350,4,62,2,52,Low,94,Kinesthetic,5,Yes
S02707,20,Male,High School,Machine Learning,305,5,80,1,89,High,100,Auditory,5,No
S02708,25,Female,Postgraduate,Data Science,317,4,97,7,100,Medium,100,Reading/Writing,5,No
S02709,47,Female,High School,Data Science,111,3,60,5,96,High,76,Visual,4,No
S02710,38,Female,Undergraduate,Data Science,262,4,73,5,82,Low,95,Reading/Writing,4,Yes
S02711,37,Male,Postgraduate,Machine Learning,231,2,67,10,75,Medium,100,Auditory,5,No
S02712,29,Female,Undergraduate,Machine Learning,234,4,85,8,96,High,100,Auditory,4,No
S02713,41,Female,Undergraduate,Python Basics,359,5,56,5,74,Medium,100,Reading/Writing,5,No
S02714,25,Male,High School,Python Basics,213,4,53,4,79,Medium,85,Auditory,5,No
S02715,31,Male,Undergraduate,Data Science,239,4,55,3,100,Medium,100,Kinesthetic,5,No
S02716,28,Female,Undergraduate,Data Science,91,5,35,4,100,High,63,Reading/Writing,3,Yes
S02717,41,Female,Undergraduate,Machine Learning,270,4,67,6,79,Medium,98,Visual,5,No
S02718,32,Female,Postgraduate,Data Science,191,5,54,4,90,Medium,68,Reading/Writing,4,No
S02719,42,Female,Postgraduate,Data Science,307,2,67,3,100,Low,100,Reading/Writing,5,Yes
S02720,18,Male,Postgraduate,Machine Learning,204,5,34,6,85,Medium,88,Reading/Writing,3,Yes
S02721,21,Female,Undergraduate,Machine Learning,310,2,63,5,64,Medium,92,Reading/Writing,3,No
S02722,49,Male,Undergraduate,Machine Learning,285,2,60,3,86,Medium,100,Visual,5,No
S02723,23,Male,Postgraduate,Machine Learning,467,5,61,5,77,Medium,100,Visual,5,No
S02724,22,Female,Postgraduate,Python Basics,349,4,82,1,80,Low,100,Visual,5,Yes
S02725,31,Female,Undergraduate,Machine Learning,116,3,53,3,70,Low,69,Reading/Writing,4,Yes
S02726,31,Male,High School,Machine Learning,173,5,74,4,65,Medium,92,Kinesthetic,5,No
S02727,47,Male,High School,Data Science,305,4,58,7,72,Medium,90,Kinesthetic,4,No
S02728,46,Female,Undergraduate,Data Science,207,2,88,3,95,High,88,Visual,5,No
S02729,22,Male,Undergraduate,Data Science,50,1,59,4,95,Medium,58,Kinesthetic,5,No
S02730,33,Female,Postgraduate,Python Basics,434,3,76,7,100,Low,100,Kinesthetic,5,Yes
S02731,17,Female,High School,Machine Learning,372,4,77,6,75,Medium,100,Kinesthetic,5,No
S02732,19,Male,High School,Machine Learning,352,3,83,4,71,Low,100,Kinesthetic,5,Yes
S02733,27,Male,Undergraduate,Python Basics,239,1,64,2,94,High,84,Kinesthetic,3,No
S02734,45,Female,Undergraduate,Machine Learning,342,1,42,6,57,High,98,Auditory,5,Yes
S02735,30,Male,High School,Data Science,229,1,68,7,52,Medium,87,Visual,4,Yes
S02736,46,Female,Undergraduate,Python Basics,320,5,74,3,95,Medium,100,Reading/Writing,5,No
S02737,36,Female,Undergraduate,Machine Learning,207,3,20,4,63,Medium,59,Kinesthetic,3,Yes
S02738,43,Female,Undergraduate,Python Basics,451,5,44,3,69,Medium,100,Auditory,4,Yes
S02739,36,Male,Undergraduate,Python Basics,142,1,72,8,91,High,79,Reading/Writing,5,No
S02740,17,Female,Undergraduate,Machine Learning,423,4,89,3,85,Low,100,Auditory,5,Yes
S02741,24,Female,Undergraduate,Data Science,303,1,60,7,77,Medium,100,Kinesthetic,4,No
S02742,35,Female,Postgraduate,Machine Learning,251,5,82,7,63,Medium,100,Kinesthetic,4,No
S02743,30,Female,High School,Machine Learning,316,1,63,4,73,High,100,Kinesthetic,4,No
S02744,26,Female,Postgraduate,Data Science,373,1,62,4,73,Medium,100,Kinesthetic,4,No
S02745,16,Female,Undergraduate,Machine Learning,436,5,67,5,75,High,100,Reading/Writing,4,No
S02746,38,Female,Postgraduate,Machine Learning,331,5,71,2,91,Low,100,Reading/Writing,5,Yes
S02747,49,Female,Postgraduate,Machine Learning,210,4,73,8,87,Medium,92,Auditory,5,No
S02748,44,Female,Undergraduate,Python Basics,305,5,63,6,78,High,100,Visual,4,No
S02749,44,Female,Undergraduate,Python Basics,481,4,86,6,85,Medium,100,Kinesthetic,5,No
S02750,49,Female,High School,Python Basics,434,2,48,7,100,Medium,100,Auditory,4,Yes
S02751,33,Male,Postgraduate,Machine Learning,390,2,89,6,89,Low,100,Auditory,3,Yes
S02752,22,Female,Undergraduate,Data Science,379,5,66,7,100,Low,100,Auditory,5,Yes
S02753,40,Female,Undergraduate,Python Basics,369,1,61,1,72,Low,100,Kinesthetic,5,Yes
S02754,21,Female,Undergraduate,Data Science,415,3,56,8,77,High,100,Kinesthetic,5,No
S02755,44,Male,Postgraduate,Machine Learning,254,1,68,3,77,Medium,100,Auditory,5,No
S02756,21,Female,High School,Python Basics,164,5,64,2,87,High,75,Kinesthetic,4,No
S02757,17,Male,Undergraduate,Machine Learning,306,4,60,10,88,Medium,99,Auditory,5,No
S02758,15,Female,Undergraduate,Data Science,218,1,71,5,90,Medium,100,Reading/Writing,5,No
S02759,39,Female,Undergraduate,Python Basics,194,2,81,2,48,Medium,93,Kinesthetic,4,Yes
S02760,15,Male,Undergraduate,Python Basics,227,5,54,6,67,High,94,Reading/Writing,5,No
S02761,29,Female,Undergraduate,Python Basics,548,1,74,5,86,High,100,Visual,5,No
S02762,27,Male,Undergraduate,Python Basics,313,1,80,7,100,High,100,Kinesthetic,5,No
S02763,22,Male,Postgraduate,Data Science,336,4,41,2,71,Low,100,Visual,5,Yes
S02764,19,Female,High School,Python Basics,177,4,55,4,100,Medium,71,Auditory,5,No
S02765,23,Female,Undergraduate,Machine Learning,115,4,86,4,63,Medium,60,Kinesthetic,3,No
S02766,15,Female,High School,Python Basics,218,3,71,0,85,High,100,Kinesthetic,4,No
S02767,49,Female,High School,Data Science,443,5,95,2,82,Medium,100,Kinesthetic,5,No
S02768,16,Male,High School,Python Basics,333,5,67,0,74,Medium,100,Visual,5,No
S02769,37,Male,Undergraduate,Data Science,359,2,56,3,94,Medium,100,Visual,5,No
S02770,23,Female,Undergraduate,Data Science,373,2,84,4,82,Medium,100,Auditory,5,No
S02771,48,Male,High School,Machine Learning,240,5,57,8,58,Low,84,Reading/Writing,4,Yes
S02772,28,Male,High School,Python Basics,438,1,58,3,51,High,100,Reading/Writing,5,Yes
S02773,18,Female,Postgraduate,Python Basics,236,5,78,6,66,Medium,94,Visual,3,No
S02774,44,Male,High School,Python Basics,440,3,75,6,91,High,100,Kinesthetic,5,No
S02775,45,Male,Postgraduate,Machine Learning,344,2,52,3,77,High,100,Reading/Writing,5,No
S02776,25,Female,High School,Machine Learning,121,2,67,3,97,Medium,64,Reading/Writing,2,No
S02777,49,Male,Undergraduate,Data Science,225,2,59,10,78,Medium,92,Visual,3,No
S02778,22,Female,Undergraduate,Data Science,121,5,44,4,83,Low,65,Auditory,4,Yes
S02779,17,Male,Postgraduate,Data Science,416,2,57,5,100,High,100,Visual,5,No
S02780,28,Female,Undergraduate,Machine Learning,297,2,39,5,76,Medium,100,Visual,5,Yes
S02781,27,Male,Undergraduate,Machine Learning,77,5,60,4,100,Medium,66,Kinesthetic,5,No
S02782,46,Male,High School,Machine Learning,337,1,43,5,89,Medium,100,Visual,5,Yes
S02783,48,Female,Undergraduate,Data Science,246,2,75,7,68,Medium,83,Kinesthetic,5,No
S02784,33,Female,Undergraduate,Machine Learning,151,2,68,4,63,Medium,94,Auditory,4,No
S02785,30,Female,High School,Data Science,467,2,87,5,62,Medium,100,Kinesthetic,5,No
S02786,16,Female,High School,Data Science,310,3,52,2,80,High,100,Auditory,4,No
S02787,31,Male,Postgraduate,Python Basics,270,5,71,8,57,High,99,Auditory,4,Yes
S02788,48,Male,High School,Python Basics,260,2,47,6,100,Medium,79,Auditory,4,Yes
S02789,30,Male,Undergraduate,Python Basics,148,3,56,9,100,Medium,88,Visual,5,No
S02790,16,Female,Undergraduate,Data Science,169,1,56,4,56,High,66,Kinesthetic,4,Yes
S02791,16,Male,Postgraduate,Python Basics,428,1,91,5,87,Low,100,Reading/Writing,5,Yes
S02792,40,Male,Postgraduate,Python Basics,252,3,71,5,52,High,96,Visual,5,Yes
S02793,27,Female,Postgraduate,Python Basics,302,1,60,10,91,Medium,100,Auditory,5,No
S02794,45,Female,High School,Machine Learning,95,4,84,3,97,Medium,68,Reading/Writing,4,No
S02795,48,Male,Postgraduate,Data Science,168,1,72,4,82,Medium,92,Visual,5,No
S02796,17,Female,High School,Python Basics,360,4,67,7,86,Medium,100,Reading/Writing,5,No
S02797,22,Male,Undergraduate,Machine Learning,337,3,76,8,72,High,100,Auditory,4,No
S02798,37,Male,Undergraduate,Machine Learning,475,4,63,5,81,Low,100,Reading/Writing,4,Yes
S02799,28,Female,High School,Machine Learning,434,1,100,7,95,Medium,100,Reading/Writing,4,No
S02800,41,Male,Postgraduate,Python Basics,276,2,82,5,80,Medium,100,Auditory,4,No
S02801,43,Female,High School,Machine Learning,347,4,61,6,99,High,100,Reading/Writing,3,No
S02802,15,Female,Undergraduate,Data Science,268,1,73,5,71,Medium,100,Visual,5,No
S02803,31,Male,Undergraduate,Machine Learning,505,2,72,4,77,High,100,Reading/Writing,3,No
S02804,44,Male,Undergraduate,Machine Learning,414,3,70,10,51,Medium,99,Kinesthetic,5,Yes
S02805,27,Male,High School,Machine Learning,316,3,73,8,100,Low,100,Visual,3,Yes
S02806,35,Female,Undergraduate,Machine Learning,320,5,57,3,50,High,99,Reading/Writing,5,Yes
S02807,33,Male,Postgraduate,Data Science,444,3,59,2,97,Low,100,Kinesthetic,5,Yes
S02808,33,Female,Undergraduate,Python Basics,357,5,94,6,90,Medium,100,Kinesthetic,2,No
S02809,39,Female,Undergraduate,Data Science,455,3,69,4,81,Low,100,Kinesthetic,5,Yes
S02810,36,Male,High School,Data Science,80,3,55,6,67,Medium,58,Reading/Writing,3,No
S02811,45,Female,Undergraduate,Python Basics,346,3,63,2,74,Medium,100,Auditory,4,No
S02812,31,Male,Postgraduate,Machine Learning,248,5,61,3,75,Medium,96,Kinesthetic,5,No
S02813,37,Male,Undergraduate,Python Basics,475,5,83,6,75,Medium,100,Auditory,5,No
S02814,46,Male,Undergraduate,Python Basics,454,4,59,8,49,Medium,100,Visual,5,Yes
S02815,24,Male,Undergraduate,Data Science,303,1,62,3,89,Medium,100,Auditory,5,No
S02816,24,Male,Undergraduate,Python Basics,453,1,52,6,90,Medium,100,Auditory,5,No
S02817,22,Male,High School,Machine Learning,478,1,95,7,79,High,100,Auditory,4,No
S02818,34,Male,High School,Data Science,307,3,75,3,81,High,100,Auditory,4,No
S02819,46,Female,Undergraduate,Machine Learning,547,1,70,4,90,Low,100,Auditory,5,Yes
S02820,28,Male,Undergraduate,Data Science,296,5,80,5,62,Low,100,Visual,3,Yes
S02821,42,Female,Undergraduate,Machine Learning,278,4,62,9,56,High,100,Visual,5,Yes
S02822,38,Female,Undergraduate,Python Basics,386,2,86,4,83,Medium,100,Auditory,5,No
S02823,29,Female,Undergraduate,Python Basics,264,4,66,5,76,Medium,100,Auditory,5,No
S02824,36,Male,High School,Python Basics,308,1,88,11,77,High,100,Kinesthetic,3,No
S02825,44,Female,Postgraduate,Machine Learning,440,1,57,6,89,Medium,100,Visual,5,No
S02826,18,Female,Undergraduate,Data Science,301,5,80,5,77,Medium,100,Reading/Writing,5,No
S02827,27,Male,High School,Data Science,130,4,70,9,88,High,90,Visual,2,No
S02828,37,Male,High School,Data Science,336,5,74,5,100,Medium,100,Reading/Writing,5,No
S02829,22,Female,Postgraduate,Python Basics,230,5,44,3,100,Low,82,Kinesthetic,5,Yes
S02830,32,Male,High School,Machine Learning,386,2,49,2,92,Low,100,Auditory,5,Yes
S02831,26,Male,Postgraduate,Data Science,369,5,92,4,48,Medium,100,Kinesthetic,5,Yes
S02832,45,Male,High School,Machine Learning,447,5,50,1,89,High,100,Auditory,5,No
S02833,28,Male,Postgraduate,Data Science,390,2,77,7,100,Medium,100,Visual,5,No
S02834,48,Female,Postgraduate,Python Basics,409,3,100,2,89,Low,100,Auditory,5,Yes
S02835,32,Male,Undergraduate,Machine Learning,233,3,74,4,72,High,88,Reading/Writing,4,No
S02836,48,Male,High School,Data Science,380,2,95,4,78,Low,100,Reading/Writing,5,Yes
S02837,25,Male,High School,Data Science,496,5,80,2,100,Low,100,Kinesthetic,5,Yes
S02838,26,Female,Undergraduate,Data Science,231,1,65,6,73,Medium,88,Visual,5,No
S02839,29,Female,Undergraduate,Data Science,479,4,73,5,68,Medium,100,Reading/Writing,4,No
S02840,45,Male,High School,Python Basics,245,1,59,6,71,Medium,87,Kinesthetic,5,No
S02841,43,Male,High School,Data Science,214,1,58,5,81,High,100,Visual,4,No
S02842,40,Female,Undergraduate,Data Science,329,5,62,3,77,High,100,Visual,4,No
S02843,32,Male,Undergraduate,Python Basics,371,4,74,4,58,Medium,100,Kinesthetic,5,Yes
S02844,46,Male,High School,Data Science,391,4,100,9,78,Medium,100,Reading/Writing,4,No
S02845,36,Female,High School,Machine Learning,203,3,87,5,100,Medium,100,Reading/Writing,5,No
S02846,31,Male,Postgraduate,Machine Learning,343,2,67,3,84,Medium,100,Kinesthetic,4,No
S02847,37,Male,Undergraduate,Data Science,231,5,79,4,92,Low,95,Reading/Writing,5,Yes
S02848,38,Female,Undergraduate,Python Basics,151,4,66,8,60,High,77,Kinesthetic,3,No
S02849,22,Female,Undergraduate,Python Basics,207,5,91,11,94,Low,90,Reading/Writing,3,Yes
S02850,20,Male,High School,Python Basics,224,3,41,5,100,Low,72,Reading/Writing,3,Yes
S02851,19,Female,Undergraduate,Data Science,352,1,90,5,88,Medium,100,Kinesthetic,5,No
S02852,43,Male,Undergraduate,Data Science,415,4,59,3,62,Medium,100,Kinesthetic,5,No
S02853,42,Male,Postgraduate,Machine Learning,152,3,60,3,90,Low,98,Reading/Writing,5,Yes
S02854,25,Male,Undergraduate,Python Basics,335,5,51,1,92,Low,100,Kinesthetic,5,Yes
S02855,15,Female,High School,Data Science,182,3,68,4,71,Medium,81,Reading/Writing,5,No
S02856,33,Female,Postgraduate,Data Science,362,3,55,4,96,Medium,100,Auditory,5,No
S02857,23,Male,Undergraduate,Data Science,237,3,83,4,90,Medium,100,Visual,4,No
S02858,41,Male,Postgraduate,Python Basics,194,3,76,6,52,Medium,92,Visual,4,Yes
S02859,48,Female,Postgraduate,Python Basics,379,3,55,6,71,Medium,100,Reading/Writing,4,No
S02860,18,Female,High School,Machine Learning,241,3,52,2,75,High,68,Visual,4,No
S02861,32,Female,Undergraduate,Python Basics,268,2,54,5,79,Medium,92,Reading/Writing,3,No
S02862,29,Male,Undergraduate,Data Science,78,5,55,5,80,Low,66,Kinesthetic,3,Yes
S02863,27,Female,Undergraduate,Machine Learning,394,1,57,6,92,Medium,100,Auditory,5,No
S02864,33,Female,Undergraduate,Python Basics,382,5,57,7,93,High,100,Visual,5,No
S02865,20,Male,Postgraduate,Python Basics,300,4,85,10,100,Low,98,Visual,5,Yes
S02866,26,Male,Undergraduate,Python Basics,147,4,60,4,86,Medium,80,Kinesthetic,3,No
S02867,31,Male,High School,Python Basics,420,5,78,6,100,Low,100,Auditory,4,Yes
S02868,37,Female,High School,Data Science,233,3,74,7,96,Low,93,Auditory,5,Yes
S02869,40,Male,Undergraduate,Python Basics,254,2,36,3,97,Medium,100,Auditory,5,Yes
S02870,43,Male,High School,Data Science,531,1,72,3,100,Medium,100,Kinesthetic,4,No
S02871,47,Male,Undergraduate,Data Science,229,3,40,5,73,High,78,Visual,4,Yes
S02872,41,Male,Undergraduate,Data Science,374,5,57,5,79,Medium,100,Visual,4,No
S02873,39,Female,Undergraduate,Machine Learning,356,5,80,4,51,Medium,100,Auditory,5,Yes
S02874,24,Male,High School,Data Science,339,2,65,6,98,Medium,100,Kinesthetic,5,No
S02875,37,Female,Undergraduate,Python Basics,328,2,58,5,96,Medium,100,Kinesthetic,5,No
S02876,35,Female,High School,Machine Learning,337,5,43,4,81,Low,99,Kinesthetic,3,Yes
S02877,35,Female,Undergraduate,Python Basics,327,3,80,7,94,High,100,Auditory,5,No
S02878,27,Male,Undergraduate,Data Science,294,3,72,5,98,High,100,Kinesthetic,5,No
S02879,47,Female,Undergraduate,Python Basics,451,3,53,4,80,Low,100,Auditory,5,Yes
S02880,38,Male,Undergraduate,Machine Learning,168,1,47,7,86,Low,82,Auditory,5,Yes
S02881,25,Male,High School,Machine Learning,402,1,77,6,82,Low,100,Auditory,5,Yes
S02882,31,Male,Undergraduate,Python Basics,382,3,70,5,80,Medium,100,Reading/Writing,5,No
S02883,18,Female,High School,Python Basics,369,5,49,4,69,Medium,100,Auditory,4,Yes
S02884,39,Male,Undergraduate,Python Basics,411,2,53,7,59,High,100,Kinesthetic,3,Yes
S02885,44,Male,High School,Machine Learning,290,4,97,4,65,High,100,Reading/Writing,5,No
S02886,23,Male,Undergraduate,Data Science,113,2,79,8,81,Medium,75,Visual,2,No
S02887,35,Female,Postgraduate,Python Basics,292,2,64,1,64,Medium,78,Visual,3,No
S02888,34,Female,Undergraduate,Data Science,200,4,68,8,67,Medium,85,Kinesthetic,4,No
S02889,33,Female,Undergraduate,Machine Learning,226,3,33,1,66,Medium,69,Kinesthetic,4,Yes
S02890,33,Male,Undergraduate,Python Basics,175,2,83,6,79,Medium,78,Kinesthetic,4,No
S02891,26,Female,High School,Python Basics,252,4,61,2,98,Medium,100,Kinesthetic,5,No
S02892,31,Male,Postgraduate,Machine Learning,240,5,57,6,48,Medium,80,Reading/Writing,3,Yes
S02893,42,Male,High School,Python Basics,62,5,81,6,83,Medium,54,Kinesthetic,2,No
S02894,49,Female,Postgraduate,Data Science,370,5,60,6,67,Medium,100,Auditory,5,No
S02895,32,Male,Undergraduate,Machine Learning,522,3,38,3,78,High,100,Visual,5,Yes
S02896,28,Female,Undergraduate,Machine Learning,360,2,70,6,72,Medium,100,Kinesthetic,5,No
S02897,49,Male,Undergraduate,Python Basics,279,2,41,5,76,Medium,90,Auditory,4,Yes
S02898,21,Female,Undergraduate,Machine Learning,294,1,61,1,57,Medium,98,Kinesthetic,4,Yes
S02899,27,Male,Undergraduate,Python Basics,257,5,74,8,88,Medium,84,Auditory,4,No
S02900,32,Male,High School,Python Basics,309,3,61,4,82,Medium,98,Reading/Writing,5,No
S02901,27,Male,Undergraduate,Machine Learning,296,4,63,4,83,Low,100,Visual,5,Yes
S02902,45,Male,Undergraduate,Python Basics,215,3,89,3,98,Medium,100,Visual,3,No
S02903,16,Male,Postgraduate,Data Science,468,2,87,5,62,Medium,100,Reading/Writing,4,No
S02904,30,Female,Undergraduate,Data Science,151,5,56,5,64,High,76,Auditory,5,No
S02905,23,Male,High School,Python Basics,371,1,53,3,100,Medium,100,Kinesthetic,2,No
S02906,23,Female,Undergraduate,Data Science,289,3,57,6,88,Medium,100,Auditory,4,No
S02907,25,Female,Undergraduate,Python Basics,490,1,61,1,52,Medium,100,Visual,5,Yes
S02908,36,Female,High School,Data Science,334,2,62,3,78,Low,100,Reading/Writing,5,Yes
S02909,47,Male,High School,Machine Learning,264,4,93,7,100,High,100,Reading/Writing,5,No
S02910,37,Male,Postgraduate,Python Basics,275,3,63,3,100,Medium,100,Auditory,5,No
S02911,48,Male,Undergraduate,Python Basics,303,2,48,5,100,Medium,100,Auditory,5,Yes
S02912,23,Female,Undergraduate,Python Basics,185,5,61,5,74,Medium,86,Reading/Writing,3,No
S02913,38,Male,Undergraduate,Python Basics,223,3,71,4,80,Medium,97,Visual,5,No
S02914,22,Male,Undergraduate,Python Basics,121,1,58,6,53,High,63,Kinesthetic,4,Yes
S02915,21,Female,High School,Python Basics,207,3,70,2,83,Medium,95,Kinesthetic,3,No
S02916,32,Female,Undergraduate,Machine Learning,309,2,60,3,84,Medium,100,Auditory,5,No
S02917,17,Female,High School,Machine Learning,330,2,74,7,96,High,100,Reading/Writing,5,No
S02918,42,Female,Postgraduate,Data Science,102,1,60,0,47,High,42,Reading/Writing,1,Yes
S02919,20,Female,Undergraduate,Python Basics,286,2,45,5,65,Low,100,Reading/Writing,4,Yes
S02920,35,Female,Undergraduate,Data Science,356,3,60,5,77,Low,100,Visual,5,Yes
S02921,42,Male,Undergraduate,Data Science,283,1,95,4,97,Low,100,Auditory,5,Yes
S02922,15,Female,Undergraduate,Machine Learning,236,2,82,2,77,Medium,92,Auditory,5,No
S02923,35,Male,High School,Data Science,258,2,46,5,100,High,100,Auditory,5,Yes
S02924,49,Male,Undergraduate,Machine Learning,245,3,92,6,67,Medium,99,Visual,5,No
S02925,27,Male,High School,Data Science,236,2,66,4,74,Medium,98,Auditory,4,No
S02926,24,Female,Postgraduate,Python Basics,317,3,58,6,64,High,100,Kinesthetic,5,No
S02927,24,Male,Postgraduate,Data Science,530,5,65,8,78,Medium,100,Auditory,3,No
S02928,27,Female,Undergraduate,Machine Learning,225,3,66,4,88,Medium,96,Auditory,5,No
S02929,38,Female,Postgraduate,Machine Learning,268,4,84,4,86,High,100,Auditory,4,No
S02930,16,Male,Undergraduate,Machine Learning,294,2,66,6,68,High,100,Visual,3,No
S02931,36,Female,High School,Data Science,231,5,75,11,100,High,100,Kinesthetic,5,No
S02932,31,Male,Postgraduate,Data Science,409,1,80,6,100,Medium,100,Kinesthetic,5,No
S02933,28,Male,Undergraduate,Machine Learning,62,4,62,10,70,High,63,Reading/Writing,2,No
S02934,24,Female,Undergraduate,Python Basics,246,1,66,4,100,Low,93,Reading/Writing,4,Yes
S02935,49,Male,Undergraduate,Python Basics,381,4,74,3,65,Medium,100,Kinesthetic,4,No
S02936,39,Male,Undergraduate,Data Science,270,5,72,9,82,High,100,Auditory,5,No
S02937,17,Male,Postgraduate,Data Science,217,5,77,12,83,Medium,100,Auditory,5,No
